child_id,age_months,mlu,mlum,mluw,ttr,brown_stage,vocd,mattr,w2v_score,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,score_early_nouns,score_action_words,score_social_words,score_descriptors,score_late_complex,score_cdi,topic_early_nouns,topic_action_words,topic_social_words,topic_descriptors,topic_late_complex,mixture_cluster,mix_prob_1,mix_prob_2,mix_prob_3,mix_prob_4,mix_prob_5,mix_prob_6,mix_prob_7,mix_prob_8
Adam,41.96666666666667,3.47,3.47,3.47,0.3914285714285714,IV,83.17176750120522,0.6672308612440191,-0.5894484,0.6800551964363146,-0.1974221365815698,-0.32270299496850563,0.15216613888213756,0.035372927154272246,0.03882659695648379,-0.050157850344668964,0.04462735934884871,-0.0679134017923745,0.0944496261044463,0.008841732979664015,0.050397877984084884,0.11730032419687592,0.008547008547008548,0.01768346595932803,0.2295903330386089,8.730746048968285e-05,7.853940041968599e-05,0.9970816969871521,0.002638251520693302,0.00011418256326578557,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,42.3,3.65,3.65,3.65,0.4114285714285714,IV,92.17329947231998,0.6660084517864003,-0.4638546,0.6421650417076965,-0.1561756867394108,-0.2525605400488748,0.18386344944618954,0.06859336042214484,0.037629557260789454,0.06471731758555731,0.03793827311953388,-0.056920084756291504,0.10264256637194902,0.008295625942684766,0.05203619909502263,0.0863499245852187,0.008672699849170438,0.010558069381598794,0.2209653092006033,0.008799211122095585,0.025334853678941727,0.9029207825660706,0.06284413486719131,0.00010095203469973058,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,43.233333333333334,4.07,4.07,4.07,0.4457142857142857,V,93.1127390254346,0.6622711323763955,-0.41233122,0.6616573384252525,-0.12605600381550702,-0.3021163799637399,0.14951133217184817,0.08710663981582495,-0.015844029580418594,-0.011648199472454717,0.02875357062181548,-0.10374142173822427,-0.0024864555325553954,0.010047095761381476,0.054945054945054944,0.08351648351648351,0.011930926216640502,0.014442700156985872,0.1946624803767661,0.0027979183942079544,0.00609474815428257,0.8668549656867981,0.12113688886165619,0.003115404397249222,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,44.03333333333333,4.03,4.03,4.03,0.3857142857142857,V,74.15973624680396,0.6545813106796117,-0.70233184,0.6561737177344479,-0.20807299489642433,-0.328849613267567,0.15671921862411944,0.031580285462217327,-0.008379642677730111,-0.0032290130821582704,0.05270785125364466,-0.048987987560385624,0.016772078498599415,0.003288490284005979,0.04544095665171898,0.09626307922272048,0.009267563527653214,0.024813153961136022,0.2062780269058296,8.184605394490063e-05,8.149389032041654e-05,0.9532972574234009,0.04645766317844391,8.17291293060407e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,44.46666666666667,3.9,3.9,3.91,0.4142857142857143,V,76.19308458857991,0.668728686808256,-0.4722733,0.6626919395094343,-0.1491499262610747,-0.2559516346946813,0.1619963452598069,0.0126370806012501,0.016574013959812752,-0.01863622449929499,0.05074950192360851,-0.015189946531446346,0.08107099443337695,0.011497641509433961,0.038620283018867926,0.09964622641509434,0.009433962264150943,0.024174528301886794,0.19133254716981132,0.010919442400336266,0.04443703964352608,0.8969752192497253,0.04758636653423309,8.195258124032989e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,44.86666666666667,3.78,3.78,3.78,0.3485714285714286,V,75.34460480167535,0.6395056303213403,-0.41977507,0.6545460549433642,-0.1679591102346066,-0.32765461216098574,0.17813599013218767,0.011278287062819758,0.03713254014971647,0.022798952955611542,0.021659792020949725,-0.01248011801588929,0.053332157058965955,0.012466124661246613,0.043089430894308944,0.11382113821138211,0.007317073170731708,0.01707317073170732,0.2092140921409214,7.467206160072237e-05,0.005906717851758003,0.9449336528778076,0.04901015758514404,7.474680751329288e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,45.53333333333333,4.37,4.37,4.37,0.36,V,88.84867305631742,0.664998501648187,-0.5247293,0.7094094006492865,-0.18199479767119864,-0.32877029638957544,0.19069768267542253,0.026025715801188985,0.0020980325067061776,0.03513708586480937,-0.01230901987321617,-0.00013297722565425724,-0.0009900382546966186,0.007974010632014175,0.05316007088009451,0.08919078558771412,0.008564678086237449,0.02687536916715889,0.20141760189013586,0.010416099801659584,0.024735497310757637,0.8746077418327332,0.08978220075368881,0.0004584352136589587,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,46.5,4.3,4.3,4.34,0.4257142857142857,V,79.63162748502243,0.6801859229747675,-0.5906094,0.6108869528107655,-0.19879831729579242,-0.27412309538757607,0.20651089539168485,-0.036716787285678634,-0.010158164181815726,0.08265668506033082,-0.060850127592697936,-0.07581458418190018,-0.011990666349860683,0.010398613518197574,0.05285961871750433,0.09098786828422877,0.005632582322357019,0.033795493934142114,0.21317157712305027,0.004599284380674362,0.003075783373787999,0.9683128595352173,0.023894527927041054,0.00011754786100937054,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,47.03333333333333,3.31,3.31,3.34,0.4285714285714285,IV,81.6320744563245,0.6492938802958977,-0.53512615,0.554908454318574,-0.17486908531915674,-0.30505683607718004,0.2175939757198072,0.03310906256132394,0.027279823589109096,0.03954290253274221,-0.09774004029259874,0.013741859282674799,0.008672492668399364,0.014555077737347006,0.03671849156467086,0.10453192193185577,0.0039695666556400925,0.023155805491233875,0.2150181938471717,8.733244612812996e-05,8.71768788783811e-05,0.995755136013031,8.788007107796147e-05,0.003982567694038153,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,47.46666666666667,3.6,3.6,3.6,0.3971428571428571,IV,87.68637404200126,0.6710349288486417,-0.42300928,0.6254474770706978,-0.1798034236551014,-0.2694213186970319,0.22952748028278327,0.07882546897381312,0.054013101170809014,0.06037622430402132,-0.19847107612011367,0.04001026393973162,-0.03633731766098392,0.009551098376313277,0.05730659025787966,0.10283349251830627,0.005093919134033747,0.02387774594078319,0.18751989812161732,0.0185568667948246,0.016620958223938942,0.9643030762672424,8.515319495927542e-05,0.00043385830940678716,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,48.46666666666667,4.36,4.36,4.36,0.3542857142857142,V,92.3382681449574,0.6793595505617978,-0.45748466,0.714189192799109,-0.2287506173835574,-0.3322489928771616,0.24861061543766788,0.1104035470683218,0.06920040683474711,0.0794442535509141,-0.12093109347965306,-0.10632501793088377,-0.013345309262670378,0.013854253255749516,0.05846494873926295,0.07536713771127736,0.021612635078969242,0.019395954558049322,0.20338043779440287,7.349072257056832e-05,0.08386504650115967,0.9159142374992371,7.383850606856868e-05,7.341682066908106e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,49.5,4.2,4.2,4.2,0.3285714285714285,V,94.90457739778975,0.6500592885375495,-0.5094169,0.6479016093585795,-0.20468435147749398,-0.28895250115170695,0.259794713347759,0.04919709746896231,0.09788764799214646,0.05537320032980054,-0.2536907754118862,-0.011779885638385007,0.009338437867395069,0.0185946369152476,0.04678019181835976,0.08494813074965747,0.01663730671364259,0.023096496378939128,0.20806420043061263,0.0016025584191083908,0.084431953728199,0.9138630032539368,5.130562567501329e-05,5.1163173338864e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,50.56666666666667,4.3,4.3,4.33,0.4371428571428571,V,84.94513222405071,0.6754051536789817,-0.42243958,0.6527612696797462,-0.20138289869907175,-0.29503041109450745,0.2659288403476411,-0.023471903020428574,0.06460048834868083,0.0857662591385488,-0.17175428872410275,-0.020418448798770746,0.03371769319022046,0.008256880733944955,0.049235474006116206,0.09388379204892966,0.0061162079510703364,0.028440366972477066,0.17920489296636086,0.0053947134874761105,0.0318269245326519,0.9573150277137756,0.0053768036887049675,8.661508036311716e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,51.3,4.41,4.41,4.41,0.3628571428571429,V,91.35414987376167,0.692140292736813,-0.4651193,0.6913082947418281,-0.22795024966827235,-0.3154320944611574,0.2759484160720294,0.025402821717156764,0.08697407341564366,0.12772494225384629,-0.23703260799861148,-0.04583573629027776,-0.1114034697054623,0.014168937329700272,0.04795640326975477,0.08991825613079019,0.007356948228882834,0.020708446866485014,0.19618528610354224,7.418743916787207e-05,0.0070884651504457,0.9879310131072998,0.004832405596971512,7.396520231850445e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,52.03333333333333,4.5,4.5,4.51,0.4028571428571428,V,95.65573045694822,0.679632881085395,-0.47299486,0.667948120134298,-0.27192438303379035,-0.28449444165807203,0.2662254021575861,0.022152295118324516,0.0925618949514995,0.14391836340188371,-0.260208304889636,0.012766798898956058,-0.07516594077459214,0.0063025210084033615,0.058298319327731093,0.08429621848739496,0.009191176470588236,0.037815126050420166,0.19038865546218486,0.007972232066094875,0.048732858151197433,0.9431570768356323,6.876726547488943e-05,6.904623296577483e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,52.43333333333333,4.6,4.6,4.61,0.42,V,92.64245879924756,0.6923925427239772,-0.39342237,0.6759347717596781,-0.24160151365315724,-0.24400529235922871,0.29170829016225425,-0.037867435622377585,0.08602327711290357,0.12358143496685306,-0.3046106559977464,0.09474448182945136,-0.0035051312212448053,0.010738941447200204,0.038864740475581694,0.10483252365124009,0.014574277678343135,0.032983891587829196,0.1659422142674508,0.1028817743062973,0.02280348725616932,0.8741759061813354,6.933552504051477e-05,6.947027577552944e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,53.36666666666667,3.73,3.73,3.75,0.3657142857142857,IV,95.54810746960197,0.6981592442645074,-0.4697426,0.7024486278680523,-0.23442120292571714,-0.27522964944159206,0.2456920311269147,-0.003877589891220211,0.08135757871065671,0.1444011442698253,-0.22570067179479425,-0.029944695389132258,-0.08039294895497529,0.010388918486947256,0.051678209909429944,0.08018114011720831,0.010122535961640916,0.02663825253063399,0.17661161427810335,0.03663167729973793,0.01970100775361061,0.920270562171936,0.015743417665362358,0.0076533108949661255,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,54.8,4.5,4.5,4.48,0.4257142857142857,V,98.35385584883743,0.6892939547761883,-0.48364538,0.6471573415685943,-0.22352804503237017,-0.23398247944276854,0.27106206621326,0.071243943763228,0.08562399201678786,0.1273741795815356,-0.28466147438162137,-0.013526498749553669,-0.017807556810068213,0.013461099703399497,0.049053159936116815,0.0864704540269222,0.007529089664613279,0.02304357745836185,0.1759069130732375,0.009378925897181034,0.039897143840789795,0.9506039619445801,5.997194966766983e-05,5.9975762269459665e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,55.03333333333333,4.45,4.45,4.45,0.42,V,94.62802189792933,0.6632193052240785,-0.5134681,0.6643179325137578,-0.25086194772504156,-0.24205643186473383,0.2604614158305081,-0.03420951899788428,0.07938565746951874,0.1205076449654991,-0.20941120324595133,0.0124921212832839,-0.132106343784759,0.009947643979057591,0.04502617801047121,0.11020942408376963,0.009424083769633508,0.0274869109947644,0.19528795811518324,0.0807851031422615,6.976979784667492e-05,0.9121275544166565,0.006947816349565983,6.970492540858686e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,55.96666666666667,4.65,4.65,4.65,0.3942857142857143,V,101.66670029461902,0.725858279651383,-0.5379544,0.67563022997871,-0.28345998503824565,-0.24557749184891764,0.29819273942953095,-0.012825891472087146,0.07824893885845265,0.13010367822592198,-0.22621855225775325,-0.015786765615109305,-0.04693810307397002,0.007068452380952381,0.04352678571428571,0.10305059523809523,0.010788690476190476,0.02492559523809524,0.18526785714285715,0.008925198577344418,9.94562215055339e-05,0.990777313709259,9.916818089550361e-05,9.885451436275616e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,57.06666666666667,4.06,4.06,4.07,0.3914285714285714,V,100.7884780726527,0.6890524379024839,-0.5113388,0.6465773302705184,-0.24684000679439075,-0.19905110081059849,0.23593093539877308,-0.03293839973634321,0.09171000339880368,0.08237782904337503,-0.22871553724650104,-0.01540725653209282,-0.022988297996870428,0.011480362537764351,0.044108761329305135,0.07885196374622357,0.017220543806646525,0.03836858006042296,0.17885196374622356,0.077200748026371,0.0019111748551949859,0.9207277297973633,8.013534534256905e-05,8.016537321964279e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,58.06666666666667,4.37,4.37,4.37,0.42,V,106.22456907711866,0.7224961079398028,-0.5049427,0.6268299024666525,-0.25774855828899246,-0.17754978768878446,0.2671481824355087,-0.048356894763044514,0.11604675480423174,0.1652632030112187,-0.2663965502204307,-0.0019587723112471085,-0.15269360228328557,0.0071739687419933385,0.04893671534716885,0.0730207532667179,0.024084037919549064,0.034588777863182166,0.1767870868562644,0.0643625408411026,6.706610292894766e-05,0.9354367256164551,6.676436896668747e-05,6.6910230088979e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,58.766666666666666,4.42,4.42,4.41,0.4314285714285714,V,99.08253889744593,0.6934335955576122,-0.52203876,0.674928867647963,-0.276281680039968,-0.17702789477745237,0.21890503979139123,-0.05763881066375995,0.13110715713225415,0.12094864384724725,-0.21683282053498595,-0.0068575931735344675,-0.1079373450308553,0.0038892701898878973,0.05925417524593914,0.07915808739418898,0.009151223976206819,0.03729123770304278,0.19057423930450698,0.02456381916999817,0.006384999956935644,0.9689264297485352,6.216544716153294e-05,6.259176007006317e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adam,62.4,4.23,4.23,4.23,0.4342857142857143,V,95.92588255153119,0.6811387329591019,-0.53959805,0.7265411773027997,-0.2715982239573141,-0.08248841162383247,0.13202296917795867,-0.09437382977629234,0.15690129466756872,0.09342171658316284,-0.15955104343778237,-0.07885384276408927,0.04089383776367598,0.006154457018066309,0.049632717887631524,0.08715505261068096,0.013897161008536827,0.03017669247567997,0.18661901925749455,0.1773872673511505,5.226380380918272e-05,0.8217341303825378,0.0007739916909486055,5.2331321057863533e-05,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sarah,27.166666666666668,1.26,1.26,1.55,0.3316326530612244,I,25.933788544762553,0.5014864864864865,1.334878,0.12382947952360916,0.27955856065750584,0.07847156857831342,0.23211147390905054,-0.08505004912299513,0.08550418118655309,0.08533008254396603,0.15599326540954314,0.050945961726586504,0.43336650635050683,0.06598984771573604,0.030456852791878174,0.07614213197969544,0.0,0.02030456852791878,0.34517766497461927,0.0016561630181968212,0.9933689832687378,0.0016530751017853618,0.0016555988695472479,0.0016661710105836391,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,27.233333333333334,1.48,1.48,1.7,0.24,I,31.156762832425887,0.44266666666666665,1.4345793,0.20131922653121326,0.42544508627660677,0.10149785795134778,0.32518249855066195,-0.09380851266869564,0.0964921588161473,0.16503069957000807,0.2556217873910848,0.06833146008503206,0.18915648661841,0.06198347107438017,0.03305785123966942,0.08884297520661157,0.006198347107438017,0.0,0.28512396694214875,0.0006609914125874639,0.9973492622375488,0.0006618340266868472,0.0006642960943281651,0.0006637225742451847,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,27.633333333333333,1.08,1.08,1.35,0.3457142857142857,I,46.41000050951584,0.5508865979381443,1.5992217,0.22403629776327202,0.4831455051830099,0.07674768241962751,0.2735128175584502,-0.1334067457304882,0.10350205693049731,0.11740568566355768,0.06559045002445206,0.05265518352120135,0.05875408355437117,0.07865168539325842,0.06554307116104868,0.16666666666666666,0.031835205992509365,0.0018726591760299626,0.35580524344569286,0.0005562571459449828,0.8956393599510193,0.0005565760657191277,0.0610366091132164,0.042211130261421204,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,27.733333333333334,1.06,1.06,1.39,0.3768844221105528,I,57.75506884405232,0.6341071428571429,1.3099141,0.1476963496713664,0.277015018050532,0.11823298727626905,0.29055503254456067,-0.040857138990783685,0.01174132696280917,0.014048258940403022,0.16184395667737508,0.04829486889213841,0.2967045916089668,0.024844720496894408,0.043478260869565216,0.14285714285714285,0.012422360248447204,0.012422360248447204,0.2732919254658385,0.03667997941374779,0.9579638242721558,0.0017918128287419677,0.0017757539171725512,0.0017886481946334243,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,27.866666666666667,0.79,0.79,1.21,0.275092936802974,I,41.91476774053489,0.5888590604026845,1.0580528,0.17260553976183104,0.30182038999033894,0.11367265946905707,0.2124670215192811,0.03982242582526185,0.041271724562453975,-0.10601311568270524,-0.04713806633040297,0.0590562317775552,0.10827211225758603,0.13636363636363635,0.0707070707070707,0.10606060606060606,0.010101010101010102,0.0,0.3333333333333333,0.0014711805852130055,0.9178853631019592,0.001469154842197895,0.0014821403892710805,0.07769204676151276,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,27.933333333333337,0.99,0.99,1.34,0.3171428571428571,I,48.84588107580142,0.5510963455149501,1.6714821,0.22832887410266678,0.4935119762029067,0.11047800240022583,0.34707948965872976,-0.09523820937102402,0.0898023037373573,0.17630409785864165,0.17234880797190277,0.03662695409602704,-0.22031336760243586,0.06285714285714286,0.002857142857142857,0.12,0.04,0.0,0.2714285714285714,0.000830597011372447,0.9405563473701477,0.0008271214319393039,0.05695274844765663,0.0008331834687851369,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.333333333333332,0.95,0.95,1.32,0.3028571428571429,I,47.58760879765115,0.5298876404494383,1.9074433,0.1879157229846541,0.43831934081997337,0.10344149388943981,0.3932102069785206,-0.1342450199661128,0.02001297960127237,0.07569917499669668,0.1911668286963498,0.002938577898235608,0.1268501924504168,0.05185185185185185,0.0345679012345679,0.1259259259259259,0.024691358024691357,0.0049382716049382715,0.18518518518518517,0.0006490958039648831,0.9973941445350647,0.0006475585978478193,0.000651295471470803,0.0006579618784599006,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.4,1.29,1.29,1.53,0.2228571428571428,I,35.0182397910244,0.4305447470817121,1.5964057,0.18686611815028562,0.4917070076364968,0.124298880952498,0.41648413368199616,-0.07691656275772289,0.07124440936948262,0.09380747693982439,0.229767281473749,0.024034645862698312,0.036027669165993245,0.0674955595026643,0.008880994671403197,0.047957371225577264,0.0674955595026643,0.0,0.27353463587921845,0.00048470954061485827,0.9980590343475342,0.0004839844477828592,0.00048500054981559515,0.00048722760402597487,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.566666666666663,0.91,0.91,1.29,0.3284883720930232,I,57.24835548855361,0.6159259259259259,0.6798426,0.18488592760447206,0.2760593055733948,0.1030847707238627,0.23088895715565477,0.0038293158228574964,0.03513996080601098,0.0670723351962692,0.1557266545337322,-0.0048358310927623304,-0.2811459034389266,0.04150943396226415,0.03773584905660377,0.045283018867924525,0.045283018867924525,0.007547169811320755,0.24528301886792453,0.0012086613569408655,0.9951695799827576,0.0012062489986419678,0.0012048266362398863,0.001210699905641377,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.633333333333333,1.22,1.22,1.5,0.2857142857142857,I,63.89306619461297,0.5015049504950495,1.45836,0.18979174045490163,0.39487603410082295,0.09202347251428858,0.39555066630067154,-0.10770398062769967,0.0056212291609652396,0.22947473500782636,0.28193391036903004,-0.012161507879699367,-0.2881659428496485,0.061371841155234655,0.009025270758122744,0.07581227436823104,0.032490974729241874,0.016245487364620937,0.18050541516245489,0.000526632065884769,0.9978885650634766,0.0005286549567244947,0.0005287585663609207,0.0005273261922411621,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,28.866666666666667,0.91,0.91,1.26,0.3142857142857143,I,64.79845347879586,0.5309866666666667,1.4225156,0.18224035458286963,0.4718505537287028,0.10727745240118614,0.404054393804187,-0.10142369094388264,0.06874743817945267,0.2715948165161607,0.2961004454031238,0.021002453450525118,-0.12212785760357193,0.06839622641509434,0.04245283018867924,0.08018867924528301,0.02122641509433962,0.007075471698113208,0.23820754716981132,0.0007372270920313895,0.9970235824584961,0.0007358996663242579,0.0007559846853837371,0.000747182872146368,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,29.233333333333334,1.11,1.11,1.48,0.3142857142857143,I,42.15464175371236,0.5001136363636364,0.9780275,0.2182731076466859,0.4246330032012236,0.07169854589929396,0.2624807947957226,-0.07402484510477869,0.03001918553791506,0.0865945964499611,0.03452935382923876,-0.08721946469260387,-0.2128515250869812,0.06234413965087282,0.022443890274314215,0.034912718204488775,0.0399002493765586,0.004987531172069825,0.30174563591022446,0.0007772715762257576,0.9826152920722961,0.0007771006203256547,0.015052448026835918,0.0007778234430588782,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,29.5,1.11,1.11,1.41,0.3,I,40.83086961513306,0.5348773841961854,1.5117244,0.16075857802800955,0.3614971052980864,0.1151126909728729,0.30621808500335007,-0.01011524209086383,0.02947482232958157,0.04202636454013093,0.1346175327345322,-0.04654829538469694,0.090226662429099,0.07211538461538461,0.04567307692307692,0.08653846153846154,0.007211538461538462,0.0,0.28846153846153844,0.0007667361060157418,0.9739432334899902,0.0007653056527487934,0.0007716891705058515,0.023753048852086067,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,29.833333333333332,1.55,1.55,1.76,0.2604790419161676,I,20.94358857076624,0.4176284584980237,1.1329567,0.16313681321276977,0.28321082350856536,0.09395633919628678,0.21577925279813415,0.038165169334414564,-0.00949943343275366,-0.03626154802149761,-0.01818679449515839,-0.13692215323461512,-0.07295313675316631,0.016556291390728478,0.059602649006622516,0.059602649006622516,0.009933774834437087,0.0033112582781456954,0.23509933774834438,0.0012255681212991476,0.9951040148735046,0.0012234327150508761,0.0012251883745193481,0.001221737009473145,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,30.0,1.2,1.2,1.45,0.2485714285714285,I,36.691199325639495,0.503943661971831,1.5548501,0.19791173162023276,0.4267128454672905,0.06714986835163794,0.33958112921956163,-0.14319935050148136,-0.012796989936551062,0.18300148243169384,0.25469683872033944,0.04276458235125735,-0.28314214307095376,0.018947368421052633,0.010526315789473684,0.09894736842105263,0.042105263157894736,0.00631578947368421,0.25684210526315787,0.0006114674033597112,0.9770569205284119,0.0006104896892793477,0.02110903710126877,0.0006120867328718305,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,30.133333333333333,0.8,0.8,1.26,0.3636363636363636,I,68.08662136282584,0.6589915966386555,1.2030847,0.1382615397786257,0.24788430193586813,0.056235400603962246,0.23540931064084727,-0.06481463621939682,0.02862159940681655,0.11750232496890116,0.2158309908085527,0.09172449688782032,-0.19629614710360707,0.05952380952380952,0.03571428571428571,0.10119047619047619,0.041666666666666664,0.0,0.3333333333333333,0.00167301413603127,0.8377690315246582,0.0016758625861257315,0.06783519685268402,0.09104686975479126,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,30.433333333333337,1.04,1.04,1.37,0.4,I,60.31498870769732,0.6025082508250825,1.2862098,0.252188847405548,0.38576322018729486,0.10468281825968852,0.2639721624699107,0.000307075439250938,-0.06666694851392178,-0.1393645429071801,0.0007089365214068029,-0.0202081632606102,0.11189875629830202,0.0183206106870229,0.03358778625954199,0.15572519083969466,0.030534351145038167,0.0015267175572519084,0.2381679389312977,0.0004407203523442149,0.9666492938995361,0.0004426551458891481,0.00044347989023663104,0.032023835927248,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,30.666666666666668,1.43,1.43,1.65,0.3714285714285714,I,79.64850499694565,0.5759336099585062,0.850594,0.30435772486536433,0.43406115297538445,0.1597820514904313,0.2965013373602838,0.04546812134274645,-0.04418850623430309,-0.17547874550285858,0.0003126351841579069,-0.05784530179257025,0.017626144383554938,0.02849740932642487,0.03626943005181347,0.09196891191709844,0.03367875647668394,0.007772020725388601,0.24870466321243523,0.00038970934110693634,0.8163657784461975,0.0003924760385416448,0.0003897020942531526,0.18246234953403473,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.0,1.44,1.44,1.57,0.4125,I,28.505224447634344,0.5190588235294117,1.0304799,0.17030845893814944,0.2295454717815174,0.09670512077637528,0.11146256861074968,0.07271493433837377,-0.07833713643472558,-0.17753104430374358,-0.0482100998789297,-0.06854970392372355,0.08758438251197624,0.06716417910447761,0.014925373134328358,0.26119402985074625,0.0,0.007462686567164179,0.41044776119402987,0.002568202093243599,0.9898098111152649,0.0025379261933267117,0.002535800915211439,0.00254822988063097,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.166666666666668,1.14,1.14,1.44,0.3657142857142857,I,69.31800784023089,0.5722826086956522,0.8517093,0.2309581930848338,0.3424927537535068,0.12241470770904066,0.2534953242227782,0.02536446969623412,-0.050762283068181556,-0.3706585729803282,-0.16254908278758667,-0.02006386641271545,0.5256979519214315,0.03597122302158273,0.03836930455635491,0.1486810551558753,0.02877697841726619,0.007194244604316547,0.3405275779376499,0.0006597658502869308,0.9255450963973999,0.0006603131769225001,0.0006633818265981972,0.07247145473957062,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.4,1.86,1.86,2.01,0.3828571428571428,I,66.19936257126176,0.6138259441707717,1.0231879,0.3264618296623655,0.46784605134136564,0.16715841813111817,0.3060309478776612,0.023627302580497042,-0.08640367861431913,-0.31004656433281846,-0.14941322539120983,-0.055636477846531564,0.1354667732860647,0.041033434650455926,0.031914893617021274,0.12462006079027356,0.0486322188449848,0.0060790273556231,0.2978723404255319,0.00045688037062063813,0.8859342336654663,0.00045634544221684337,0.0004570942837744951,0.11269543319940567,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.6,1.15,1.15,1.38,0.3811188811188811,I,48.384323800370844,0.6240758293838863,1.0947733,0.21647392203261498,0.313510281955256,0.11562394527660677,0.20510711540482987,0.01824865151419726,-0.06949602296445306,-0.41887773256714117,-0.30853369868162606,-0.059647594785108365,0.24811439891456624,0.0038461538461538464,0.019230769230769232,0.19230769230769232,0.026923076923076925,0.015384615384615385,0.3,0.001193078001961112,0.98117595911026,0.0011876164935529232,0.015245260670781136,0.0011981804855167866,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,31.933333333333337,1.38,1.38,1.65,0.3085714285714285,I,58.12405218369093,0.5334977578475336,0.7823239,0.2633480157530566,0.3461881508975921,0.06332489184507889,0.11879578852462772,0.0016856448637310574,-0.07162291196941543,-0.31574308950643926,-0.25325768599203596,0.06022883757827925,0.027239582463187834,0.03232323232323232,0.03838383838383838,0.1717171717171717,0.014141414141414142,0.00404040404040404,0.2383838383838384,0.0006196607719175518,0.589518129825592,0.0006158819305710495,0.33825159072875977,0.0709947794675827,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarah,32.06666666666667,1.31,1.31,1.6,0.3514285714285714,I,60.967297830104,0.5959090909090909,0.7950529,0.2702969450481717,0.3366027020845727,0.07293570015415733,0.17134761789845077,0.07741042840511358,-0.16849024762290532,-0.3010018013790271,-0.26356371457862826,-0.06152950772880306,0.12127616424875082,0.01876172607879925,0.043151969981238276,0.1125703564727955,0.013133208255159476,0.013133208255159476,0.24577861163227016,0.0006257010390982032,0.8341701030731201,0.0006272177561186254,0.16395170986652374,0.0006253040628507733,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
